,date,nav
2864,29-10-2014,24.20920
2865,28-10-2014,24.07750
2866,27-10-2014,23.91150
2867,22-10-2014,23.81850
2868,21-10-2014,23.54000
2869,20-10-2014,23.39130
2870,17-10-2014,23.35190
2871,16-10-2014,23.27630
2872,14-10-2014,23.71470
2873,13-10-2014,23.82320
2874,10-10-2014,23.74070
2875,09-10-2014,24.08140
2876,08-10-2014,24.06090
2877,07-10-2014,23.92340
2878,01-10-2014,24.15970
2879,30-09-2014,24.29820
2880,29-09-2014,23.99320
2881,26-09-2014,23.69120
2882,25-09-2014,23.61130
2883,24-09-2014,24.15310
2884,23-09-2014,24.52350
2885,22-09-2014,24.96880
2886,19-09-2014,24.65370
2887,18-09-2014,24.59740
2888,17-09-2014,24.20510
2889,16-09-2014,24.07160
2890,15-09-2014,24.74890
2891,12-09-2014,24.62480
2892,11-09-2014,24.41000
2893,10-09-2014,23.88620
2894,09-09-2014,23.68530
2895,08-09-2014,23.31000
2896,05-09-2014,22.96240
2897,04-09-2014,22.86610
2898,03-09-2014,22.84200
2899,02-09-2014,22.64760
2900,01-09-2014,22.52920
2901,28-08-2014,22.17090
2902,27-08-2014,22.07520
2903,26-08-2014,21.66810
2904,25-08-2014,21.72990
2905,22-08-2014,21.89800
2906,21-08-2014,21.81250
2907,20-08-2014,21.50990
2908,19-08-2014,21.19640
2909,18-08-2014,20.94370
2910,14-08-2014,20.62680
2911,13-08-2014,20.42270
2912,12-08-2014,20.95230
2913,11-08-2014,21.02940
2914,08-08-2014,20.90510
2915,07-08-2014,21.13660
2916,06-08-2014,21.20680
2917,05-08-2014,21.17920
2918,04-08-2014,21.14230
2919,01-08-2014,20.82740
2920,31-07-2014,21.06520
2921,30-07-2014,21.04910
2922,28-07-2014,21.12460
2923,25-07-2014,21.14890
2924,24-07-2014,21.32160
2925,23-07-2014,21.24000
2926,22-07-2014,21.36300
2927,21-07-2014,21.28000
2928,18-07-2014,20.83160
2929,17-07-2014,20.89950
2930,16-07-2014,20.42480
2931,15-07-2014,19.98540
2932,14-07-2014,19.77980
2933,11-07-2014,19.83920
2934,10-07-2014,20.18810
2935,09-07-2014,20.15670
2936,08-07-2014,20.45150
2937,07-07-2014,20.98740
2938,04-07-2014,20.78870
2939,03-07-2014,20.53900
2940,02-07-2014,20.39940
2941,01-07-2014,20.22370
2942,30-06-2014,20.07050
2943,27-06-2014,19.66900
2944,26-06-2014,19.51890
2945,25-06-2014,19.30560
2946,24-06-2014,19.19910
2947,23-06-2014,19.11470
2948,20-06-2014,19.17020
2949,19-06-2014,19.15410
2950,18-06-2014,19.21670
2951,17-06-2014,19.00150
2952,16-06-2014,18.71740
2953,13-06-2014,18.75450
2954,12-06-2014,18.92650
2955,11-06-2014,18.75360
2956,10-06-2014,18.96110
2957,09-06-2014,18.80950
2958,06-06-2014,18.53950
2959,05-06-2014,18.26380
2960,04-06-2014,18.04060
2961,03-06-2014,17.72810
2962,02-06-2014,17.72840
2963,30-05-2014,17.59990
2964,29-05-2014,17.64110
2965,28-05-2014,17.70140
2966,27-05-2014,17.42440
2967,26-05-2014,17.27220
2968,23-05-2014,17.57990
2969,22-05-2014,17.63360
2970,21-05-2014,17.36180
2971,20-05-2014,17.07560
2972,19-05-2014,16.63750
2973,16-05-2014,16.33540
2974,15-05-2014,16.27420
2975,14-05-2014,16.38680
2976,13-05-2014,16.31800
2977,12-05-2014,16.23600
2978,09-05-2014,16.26650
2979,08-05-2014,16.26010
2980,07-05-2014,16.20310
2981,06-05-2014,16.20260
2982,05-05-2014,16.14660
2983,02-05-2014,16.17840
2984,30-04-2014,16.19400
2985,29-04-2014,16.42390
2986,28-04-2014,16.38570
2987,25-04-2014,16.27140
2988,23-04-2014,16.23620
2989,22-04-2014,16.19170
2990,21-04-2014,16.06100
2991,17-04-2014,15.96810
2992,16-04-2014,15.83410
2993,15-04-2014,15.95900
2994,11-04-2014,15.88050
2995,10-04-2014,15.78320
2996,09-04-2014,15.77210
2997,07-04-2014,15.72380
2998,04-04-2014,15.65540
2999,03-04-2014,15.50160
3000,02-04-2014,15.52610
3001,01-04-2014,15.32360
3002,31-03-2014,15.27610
3003,28-03-2014,15.16980
3004,27-03-2014,15.01600
3005,26-03-2014,15.01720
3006,25-03-2014,15.01700
3007,24-03-2014,14.98330
3008,21-03-2014,14.93890
3009,20-03-2014,14.80450
3010,19-03-2014,14.71180
3011,18-03-2014,14.79610
3012,14-03-2014,14.65270
3013,13-03-2014,14.71210
3014,12-03-2014,14.71750
3015,11-03-2014,14.64490
3016,10-03-2014,14.55760
3017,07-03-2014,14.52750
3018,06-03-2014,14.66780
3019,05-03-2014,14.54480
3020,04-03-2014,14.41660
3021,03-03-2014,14.27530
3022,28-02-2014,14.21020
3023,26-02-2014,14.17330
3024,25-02-2014,14.27040
3025,24-02-2014,14.19050
3026,21-02-2014,14.03700
3027,20-02-2014,13.89130
3028,19-02-2014,13.80100
3029,18-02-2014,13.68010
3030,17-02-2014,13.64230
3031,14-02-2014,13.59480
3032,13-02-2014,13.67800
3033,12-02-2014,13.68740
3034,11-02-2014,13.69830
3035,10-02-2014,13.74020
3036,07-02-2014,13.55520
3037,06-02-2014,13.58830
3038,05-02-2014,13.54310
3039,04-02-2014,13.47170
3040,03-02-2014,13.49950
3041,31-01-2014,13.60590
3042,30-01-2014,13.46610
3043,29-01-2014,13.49770
3044,28-01-2014,13.56780
3045,27-01-2014,13.68290
3046,24-01-2014,13.86880
3047,23-01-2014,13.95370
3048,22-01-2014,13.93020
3049,21-01-2014,13.86590
3050,20-01-2014,13.81440
3051,17-01-2014,13.78410
3052,16-01-2014,14.00420
3053,15-01-2014,14.02090
3054,14-01-2014,13.82490
3055,13-01-2014,13.79090
3056,10-01-2014,13.81430
3057,09-01-2014,13.86440
3058,08-01-2014,14.00810
3059,07-01-2014,13.92140
3060,06-01-2014,13.85680
3061,03-01-2014,13.84940
3062,02-01-2014,13.75530
3063,01-01-2014,13.74180
3064,31-12-2013,13.72770
3065,30-12-2013,13.58620
3066,27-12-2013,13.50240
3067,26-12-2013,13.48110
3068,24-12-2013,13.26830
3069,23-12-2013,13.18860
3070,20-12-2013,13.17760
3071,19-12-2013,13.13920
3072,18-12-2013,13.06720
3073,17-12-2013,12.95690
3074,16-12-2013,13.03450
3075,13-12-2013,12.98910
3076,12-12-2013,13.00210
3077,11-12-2013,13.01290
3078,10-12-2013,13.03250
3079,09-12-2013,13.02820
3080,06-12-2013,13.04390
3081,05-12-2013,13.03190
3082,04-12-2013,12.97990
3083,03-12-2013,13.00480
3084,02-12-2013,13.00120
3085,29-11-2013,12.95090
3086,28-11-2013,12.87730
3087,27-11-2013,12.83890
3088,26-11-2013,12.85910
3089,25-11-2013,12.85480
3090,22-11-2013,12.77750
3091,21-11-2013,12.79570
3092,20-11-2013,12.95490
3093,19-11-2013,13.10680
3094,18-11-2013,13.08940
